[29-Mar-2018 03:54:39 UTC] PHP Notice:  Use of undefined constant price - assumed 'price' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 32
[29-Mar-2018 03:54:39 UTC] PHP Notice:  Use of undefined constant quantity - assumed 'quantity' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 37
[29-Mar-2018 03:54:39 UTC] PHP Notice:  Use of undefined constant album - assumed 'album' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 42
[29-Mar-2018 03:54:46 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:54:46 UTC] PHP Notice:  Use of undefined constant inventory - assumed 'inventory' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 27
[29-Mar-2018 03:54:46 UTC] PHP Notice:  Use of undefined constant price - assumed 'price' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 32
[29-Mar-2018 03:54:46 UTC] PHP Notice:  Use of undefined constant quantity - assumed 'quantity' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 37
[29-Mar-2018 03:54:46 UTC] PHP Notice:  Use of undefined constant album - assumed 'album' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 42
[29-Mar-2018 03:55:32 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:55:32 UTC] PHP Notice:  Use of undefined constant inventory - assumed 'inventory' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 27
[29-Mar-2018 03:55:32 UTC] PHP Notice:  Use of undefined constant price - assumed 'price' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 32
[29-Mar-2018 03:55:32 UTC] PHP Notice:  Use of undefined constant quantity - assumed 'quantity' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 37
[29-Mar-2018 03:55:32 UTC] PHP Notice:  Use of undefined constant album - assumed 'album' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 42
[29-Mar-2018 04:47:10 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 04:47:10 UTC] PHP Notice:  Use of undefined constant inventory - assumed 'inventory' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 28
[29-Mar-2018 04:47:10 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 28
